Purchase Date,Product Name,Expiry Date,Quantity,Unit Price,Channel,Payment Method,Discount,Final Price
2023-04-22T02:38:45Z,Chick Peas - Canned,2023-06-28,8,98.1,Store,Cash,0.025,95.6475
2023-03-25T13:38:17Z,Figs,2023-05-11,17,111.74,Store,Cash,0.05,106.15299999999999
2023-03-16T08:55:52Z,Danishes - Mini Raspberry,2023-05-13,7,87.9,Store,Visa,0.05,83.50500000000001
2023-04-19T10:40:23Z,Muffin - Banana Nut Individual,2023-07-13,2,68,Store,Visa,0.025,66.3
2023-03-20T10:12:25Z,Beets - Candy Cane Organic,2023-05-10,14,91.41,App,Visa,0.11,81.3549
2023-05-09T07:27:18Z,Venison - Denver Leg Boneless,2023-07-22,6,68.14,App,Visa,0.07500000000000001,63.0295
2023-04-11T15:59:20Z,Salt And Pepper Mix - Black,2023-06-08,15,66.52,App,Visa,0.125,58.205
2023-04-06T13:35:13Z,Bread - Pumpernickel,2023-04-24,11,244.74,Store,Visa,0.095,221.4897
2023-05-04T09:14:44Z,Sausage - Blood Pudding,2023-06-14,14,171.9,Store,Cash,0.035,165.8835
2023-04-25T19:12:45Z,Ginger - Pickled,2023-07-20,17,16.3,App,Visa,0.15000000000000002,13.855
2023-03-17T20:42:28Z,Tequila - Sauza Silver,2023-03-18,10,82.4,Store,Cash,0.18,67.56800000000001
2023-04-12T22:06:21Z,Bread - Roll Italian,2023-04-20,15,104.7,Store,Cash,0.16,87.94800000000001
2023-05-08T16:33:19Z,Rice - Jasmine Sented,2023-05-30,1,176.25,Store,Visa,0.065,164.79375
2023-05-07T06:04:39Z,Jam - Apricot,2023-06-10,3,214.84,App,Visa,0.05,204.098
2023-04-27T06:51:32Z,V8 Splash Strawberry Kiwi,2023-06-19,3,21.49,Store,Visa,0.025,20.952749999999998
2023-04-06T23:21:00Z,Wonton Wrappers,2023-05-22,10,73.4,App,Visa,0.085,67.161
2023-05-08T10:08:34Z,Pea - Snow,2023-07-12,8,66.09,App,Visa,0.07500000000000001,61.133250000000004
2023-04-20T11:01:47Z,Lemonade - Strawberry 591 Ml,2023-05-07,5,150.37,Store,Cash,0.065,140.59595000000002
2023-04-04T06:50:33Z,Ham Black Forest,2023-04-26,4,217.65,Store,Visa,0.065,203.50275
2023-04-24T02:29:04Z,Squid U5 - Thailand,2023-05-05,3,221.43,App,Visa,0.12,194.85840000000002
2023-05-04T23:43:56Z,Cookie Trail Mix,2023-07-08,6,159.75,Store,Cash,0.025,155.75625
2023-04-19T13:09:38Z,Champagne - Brights Dry,2023-05-14,12,80.1,App,Visa,0.11,71.28899999999999
2023-05-01T04:28:54Z,Sole - Iqf,2023-06-08,16,29.12,App,Visa,0.15000000000000002,24.752
2023-05-04T23:42:29Z,The Pop Shoppe - Cream Soda,2023-07-17,7,19.68,Store,Cash,0.025,19.188
2023-03-31T16:56:37Z,Phyllo Dough,2023-06-26,9,46.66,Store,Visa,0.05,44.327
2023-03-21T18:54:46Z,Boogies,2023-05-29,14,51.15,App,Visa,0.11,45.5235
2023-03-30T16:34:42Z,Bread - English Muffin,2023-06-02,3,211.14,App,Visa,0.05,200.583
2023-05-07T15:40:05Z,Kellogs All Bran Bars,2023-07-03,2,175.27,Store,Cash,0.0,175.27
2023-03-21T23:31:01Z,Table Cloth 54x72 Colour,2023-03-23,11,114.71,App,Visa,0.21500000000000002,90.04735
2023-03-19T14:47:46Z,Shiro Miso,2023-05-25,17,20.93,Store,Cash,0.05,19.883499999999998
2023-04-16T18:05:37Z,Table Cloth 72x144 White,2023-06-06,4,87.33,Store,Visa,0.025,85.14675
2023-04-22T09:24:38Z,Table Cloth 81x81 White,2023-05-09,2,35.65,Store,Cash,0.065,33.33275
2023-04-28T17:42:02Z,Muffin - Mix - Mango Sour Cherry,2023-06-06,1,45,Store,Cash,0.0,45.0
2023-04-22T05:42:50Z,Wine - Sogrape Mateus Rose,2023-05-12,12,9.55,App,Visa,0.125,8.356250000000001
2023-03-23T09:43:30Z,Sauce - Soya Dark,2023-06-08,9,92.31,Store,Cash,0.275,66.92475
2023-05-08T07:50:51Z,Beans - Black Bean Preserved,2023-05-20,14,210.78,Store,Cash,0.125,184.4325
2023-04-16T01:09:06Z,Beef - Kobe Striploin,2023-05-23,1,179.2,App,Visa,0.05,170.23999999999998
2023-03-27T10:31:28Z,Shrimp - Baby Warm Water,2023-05-19,1,82.18,App,Visa,0.05,78.07100000000001
2023-03-21T07:15:35Z,Swordfish Loin Portions,2023-05-04,2,126.41,Store,Visa,0.025,123.24974999999999
2023-05-11T02:11:21Z,Appetizer - Southwestern,2023-07-01,9,125.46,Store,Visa,0.05,119.187
2023-05-10T22:04:43Z,Halibut - Fletches,2023-08-05,13,127.55,Store,Cash,0.035,123.08574999999999
2023-03-26T19:48:01Z,Ecolab Digiclean Mild Fm,2023-04-02,9,33.36,Store,Cash,0.14,28.6896
2023-05-02T18:03:24Z,External Supplier,2023-07-11,17,190.78,Store,Cash,0.05,181.241
2023-03-13T02:57:00Z,V8 - Tropical Blend,2023-05-28,5,246.56,Store,Visa,0.025,240.39600000000002
2023-04-05T03:25:21Z,Mushroom - Morel Frozen,2023-04-20,6,208.07,Store,Visa,0.1,187.26299999999998
2023-04-25T09:57:28Z,Nestea - Iced Tea,2023-07-06,5,152.41,Store,Visa,0.025,148.59975
2023-04-21T17:21:32Z,Coffee Swiss Choc Almond,2023-05-30,14,73.19,App,Visa,0.11,65.1391
2023-03-22T11:18:37Z,Pur Value,2023-05-29,6,131.18,App,Visa,0.07500000000000001,121.34150000000001
2023-03-21T09:49:49Z,Wine - White Pelee Island,2023-06-13,10,80.01,App,Visa,0.085,73.20915000000001
2023-03-24T09:31:55Z,Sage - Rubbed,2023-05-09,16,112.02,Store,Cash,0.05,106.419
2023-03-25T01:15:41Z,Wine - Mas Chicet Rose Vintage,2023-03-29,3,3.84,App,Visa,0.155,3.2447999999999997
2023-04-15T23:49:14Z,Lotus Rootlets - Canned,2023-06-11,7,75.63,App,Visa,0.07500000000000001,69.95774999999999
2023-04-30T15:11:59Z,Vinegar - Champagne,2023-06-02,2,169.54,App,Visa,0.05,161.063
2023-04-11T18:08:06Z,Jam - Marmalade Orange,2023-05-02,17,118.9,Store,Visa,0.095,107.6045
2023-03-28T13:30:27Z,Water - Tonic,2023-05-27,3,102.4,Store,Cash,0.0,102.4
2023-03-15T14:38:59Z,Evaporated Milk - Skim,2023-05-28,2,85.62,App,Visa,0.05,81.339
2023-04-07T23:20:53Z,Mushroom - Lg - Cello,2023-04-27,7,166.04,Store,Visa,0.07500000000000001,153.587
2023-04-18T23:08:34Z,Cake Circle Paprus,2023-06-02,2,18.32,App,Visa,0.05,17.404
2023-04-06T01:05:22Z,Danishes - Mini Raspberry,2023-05-21,4,189.35,Store,Cash,0.0,189.35
2023-04-24T18:47:26Z,Pears - Bartlett,2023-05-19,10,147.7,App,Visa,0.085,135.1455
2023-04-23T00:23:00Z,Sobe - Tropical Energy,2023-05-19,13,158.74,Store,Cash,0.05500000000000001,150.0093
2023-04-14T09:46:35Z,Oil - Pumpkinseed,2023-05-26,6,109.91,Store,Cash,0.025,107.16225
2023-04-04T21:33:24Z,Garbag Bags - Black,2023-04-26,13,115.99,Store,Visa,0.07500000000000001,107.29074999999999
2023-03-21T19:27:12Z,Cookie Trail Mix,2023-04-07,12,83.37,Store,Cash,0.1,75.033
2023-04-08T00:36:30Z,Ecolab - Balanced Fusion,2023-07-03,7,94.15,Store,Cash,0.025,91.79625
2023-04-30T14:47:15Z,Oil - Olive Bertolli,2023-06-30,8,94.05,Store,Visa,0.05,89.3475
2023-04-26T14:04:05Z,Potatoes - Idaho 80 Count,2023-07-22,13,96.87,Store,Cash,0.035,93.47955
2023-04-17T08:11:30Z,Salmon Steak - Cohoe 6 Oz,2023-06-05,5,198.58,Store,Cash,0.0,198.58
2023-04-24T16:18:29Z,Wine - Magnotta - Pinot Gris Sr,2023-06-17,17,218.22,App,Visa,0.15000000000000002,185.487
2023-04-19T18:49:25Z,Steam Pan - Half Size Deep,2023-06-28,13,120.06,Store,Visa,0.060000000000000005,112.85640000000001
2023-04-09T00:46:26Z,Ice Cream Bar - Oreo Cone,2023-07-04,5,157.7,Store,Cash,0.0,157.7
2023-04-27T16:30:28Z,Veal - Insides Provini,2023-06-02,4,152.28,App,Visa,0.05,144.666
2023-04-08T07:58:34Z,Remy Red,2023-04-23,16,72.66,App,Visa,0.175,59.9445
2023-04-30T19:49:14Z,Cloves - Whole,2023-07-20,9,229.03,Store,Cash,0.025,223.30425
2023-04-30T04:34:39Z,Pie Shells 10,2023-07-27,7,26.95,Store,Cash,0.025,26.276249999999997
2023-05-01T19:01:38Z,Cookies - Englishbay Wht,2023-07-21,14,18.11,Store,Cash,0.035,17.47615
2023-03-28T20:41:55Z,Lamb - Ground,2023-06-07,6,231.07,App,Visa,0.07500000000000001,213.73975
2023-04-12T12:21:07Z,Pasta - Orzo Dry,2023-05-19,16,38.95,App,Visa,0.15000000000000002,33.1075
2023-04-24T15:00:34Z,Beef - Kobe Striploin,2023-06-05,7,114.58,Store,Cash,0.025,111.71549999999999
2023-03-23T01:59:12Z,Cheese - Parmesan Grated,2023-04-26,5,90.3,Store,Cash,0.3,63.209999999999994
2023-04-29T10:12:03Z,Longos - Grilled Chicken With,2023-06-16,10,35.02,App,Visa,0.085,32.0433
2023-04-27T01:13:00Z,Stock - Chicken White,2023-07-09,11,222.44,Store,Cash,0.035,214.6546
2023-05-11T20:37:17Z,Wine - White Pinot Grigio,2023-07-27,3,89.4,App,Visa,0.05,84.93
2023-04-07T23:20:52Z,Wine - Magnotta - Pinot Gris Sr,2023-05-31,3,142.4,Store,Cash,0.025,138.84
2023-04-05T21:57:51Z,Cups 10oz Trans,2023-05-25,15,27.39,Store,Cash,0.05,26.020500000000002
2023-04-22T08:49:32Z,Cheese - Parmesan Grated,2023-05-26,4,142.89,Store,Visa,0.07500000000000001,132.17325
2023-05-08T08:00:43Z,Pork - Belly Fresh,2023-07-17,3,102.23,Store,Visa,0.025,99.67425
2023-03-21T11:02:36Z,Chicken - Leg / Back Attach,2023-06-11,15,60.84,Store,Cash,0.05,57.798
2023-03-24T02:02:12Z,Lamb Tenderloin Nz Fr,2023-06-15,11,71.94,Store,Cash,0.035,69.4221
2023-04-21T08:57:10Z,Tea - Grapefruit Green Tea,2023-04-23,7,220.17,Store,Visa,0.165,183.84195
2023-05-09T09:32:40Z,Flour - Rye,2023-05-21,9,137.83,App,Visa,0.14,118.53380000000001
2023-05-03T06:40:57Z,Fork - Plastic,2023-06-27,1,171.77,Store,Cash,0.0,171.77
2023-05-12T08:52:45Z,Sausage - Blood Pudding,2023-06-14,2,94.03,App,Visa,0.05,89.3285
2023-03-19T15:57:50Z,Ecolab - Hand Soap Form Antibac,2023-05-01,14,213.11,App,Visa,0.11,189.6679
2023-05-09T09:42:11Z,Spinach - Packaged,2023-07-02,15,82.78,Store,Visa,0.07500000000000001,76.5715
2023-04-14T00:37:24Z,Spinach - Baby,2023-07-03,15,106.7,App,Visa,0.125,93.3625
2023-04-22T11:56:50Z,Beef - Bresaola,2023-06-25,4,120.44,Store,Cash,0.0,120.44
2023-04-25T07:39:14Z,Icecream - Dstk Super Cone,2023-04-29,8,249.39,Store,Visa,0.155,210.73454999999998
2023-05-06T20:35:10Z,Pasta - Shells Medium Dry,2023-07-18,2,190.76,Store,Cash,0.0,190.76
2023-03-14T06:04:25Z,Lid Tray - 12in Dome,2023-03-27,13,209.42,Store,Cash,0.12000000000000001,184.28959999999998
2023-03-19T13:34:21Z,Sherry - Dry,2023-05-14,2,61.25,Store,Cash,0.0,61.25
2023-04-22T15:40:07Z,Lobster - Live,2023-05-04,5,102.1,Store,Cash,0.09,92.911
2023-04-06T02:13:04Z,Rice - Sushi,2023-06-20,3,209.26,Store,Visa,0.025,204.02849999999998
2023-03-30T06:23:32Z,Table Cloth 81x81 White,2023-04-30,12,88.57,App,Visa,0.11,78.8273
2023-04-10T20:43:21Z,Duck - Breast,2023-04-14,10,98.76,Store,Cash,0.165,82.4646
2023-04-15T10:38:30Z,Rum - Dark Bacardi Black,2023-06-14,2,108.37,App,Visa,0.05,102.95150000000001
2023-04-21T15:26:04Z,Bamboo Shoots - Sliced,2023-05-20,16,219.58,Store,Cash,0.055,207.50310000000002
2023-03-17T09:25:24Z,Flour Dark Rye,2023-05-06,6,39.94,Store,Cash,0.025,38.9415
2023-04-03T21:43:30Z,Tamarillo,2023-05-27,7,161.88,Store,Visa,0.05,153.786
2023-05-07T14:47:32Z,Jameson Irish Whiskey,2023-06-10,10,131.48,Store,Cash,0.035,126.87819999999999
2023-05-11T16:19:55Z,Sunflower Seed Raw,2023-07-19,2,74.38,Store,Cash,0.0,74.38
2023-05-06T15:10:25Z,Soup Bowl Clear 8oz92008,2023-06-03,1,243.92,Store,Cash,0.01,241.4808
2023-04-16T23:49:41Z,Rambutan,2023-05-20,2,56.77,Store,Cash,0.0,56.77
2023-04-10T18:52:24Z,Rice - Jasmine Sented,2023-05-14,2,22.23,Store,Cash,0.0,22.23
2023-04-28T20:43:37Z,Vaccum Bag 10x13,2023-06-24,8,1.75,App,Visa,0.07500000000000001,1.61875
2023-03-22T18:35:45Z,Wine - Vovray Sec Domaine Huet,2023-03-25,13,114.75,App,Visa,0.21000000000000002,90.6525
2023-04-25T02:17:51Z,Juice - Clam 46 Oz,2023-06-13,15,56.97,Store,Cash,0.05,54.1215
2023-03-24T14:50:35Z,Carroway Seed,2023-04-15,12,110.79,Store,Visa,0.07500000000000001,102.48075
2023-03-24T17:34:44Z,Garbage Bags - Black,2023-04-01,4,52.16,Store,Cash,0.11,46.422399999999996
2023-03-19T10:56:51Z,V8 Pet,2023-04-08,11,67.8,Store,Cash,0.085,62.037
2023-03-28T05:31:03Z,Muffin Batt - Choc Chk,2023-04-16,11,198.12,App,Visa,0.13,172.3644
2023-03-17T18:59:14Z,Jam - Raspberryjar,2023-05-08,6,210.55,Store,Cash,0.025,205.28625000000002
2023-04-28T19:45:36Z,Lamb - Whole Head Offnz,2023-07-27,4,156.18,App,Visa,0.05,148.371
2023-03-17T23:30:04Z,Trout Rainbow Whole,2023-04-17,3,57.67,Store,Cash,0.0,57.67
2023-05-10T20:47:24Z,Flower - Commercial Bronze,2023-05-30,5,229.38,Store,Cash,0.05,217.911
2023-05-07T11:16:27Z,Food Colouring - Pink,2023-05-31,5,229.43,Store,Cash,0.03,222.5471
2023-04-23T02:40:26Z,Iced Tea Concentrate,2023-05-05,5,237.43,Store,Cash,0.09,216.06130000000002
2023-04-10T15:49:55Z,The Pop Shoppe - Black Cherry,2023-04-19,10,143.56,Store,Cash,0.14,123.4616
2023-04-22T06:45:19Z,Gin - Gilbeys London Dry,2023-05-04,6,75.88,Store,Cash,0.11499999999999999,67.15379999999999
2023-03-13T19:26:47Z,Salmon Steak - Cohoe 6 Oz,2023-04-25,11,184.79,Store,Cash,0.035,178.32235
2023-05-05T01:12:35Z,Lamb Leg - Bone - In Nz,2023-07-09,11,226.27,Store,Visa,0.060000000000000005,212.6938
2023-04-21T18:56:27Z,Sauce - Ranch Dressing,2023-06-12,7,56.44,Store,Visa,0.05,53.617999999999995
2023-03-19T15:20:58Z,Cinnamon Buns Sticky,2023-05-13,14,146.71,App,Visa,0.11,130.5719
2023-03-23T11:13:55Z,Tomatoes - Cherry,2023-06-16,5,120.14,App,Visa,0.275,87.10149999999999
2023-03-13T14:45:38Z,Tuna - Fresh,2023-04-22,16,205.66,Store,Visa,0.07500000000000001,190.2355
2023-04-03T19:34:17Z,Yogurt - Raspberry 175 Gr,2023-06-22,12,157.76,App,Visa,0.11,140.4064
2023-04-05T13:31:56Z,Coffee Guatemala Dark,2023-05-24,1,96.42,Store,Cash,0.0,96.42
2023-04-23T02:30:35Z,Bonito Flakes - Toku Katsuo,2023-05-31,13,205.33,Store,Cash,0.035,198.14345
2023-03-13T03:39:36Z,Wine - Remy Pannier Rose,2023-04-30,6,152.07,Store,Visa,0.05,144.4665
2023-05-10T11:25:30Z,Beef - Ox Tongue Pickled,2023-05-27,9,74.86,Store,Cash,0.09,68.1226
2023-03-17T08:38:22Z,Noodles - Cellophane Thin,2023-06-08,12,14.1,App,Visa,0.11,12.549
2023-03-31T12:41:24Z,Venison - Ground,2023-04-22,3,97.44,Store,Cash,0.04,93.5424
2023-05-11T20:51:28Z,Bar - Granola Trail Mix Fruit Nut,2023-06-04,16,79.24,Store,Cash,0.08,72.90079999999999
2023-05-02T06:21:01Z,Calypso - Lemonade,2023-06-19,17,231.37,Store,Visa,0.07500000000000001,214.01725
2023-04-27T06:09:06Z,Cheese - Pied De Vents,2023-06-12,8,13.65,Store,Cash,0.07500000000000001,12.62625
2023-04-28T01:20:41Z,Squid U5 - Thailand,2023-07-02,17,165.36,App,Visa,0.15000000000000002,140.556
2023-04-08T08:35:29Z,V8 - Vegetable Cocktail,2023-05-06,8,83.92,Store,Visa,0.05,79.724
2023-04-29T22:11:07Z,Tumeric,2023-06-03,13,58.06,App,Visa,0.11,51.6734
2023-04-08T12:39:17Z,Nantucket Cranberry Juice,2023-05-22,5,15.91,App,Visa,0.05,15.1145
2023-03-22T23:23:24Z,Quail - Eggs Fresh,2023-04-09,6,60.82,App,Visa,0.11,54.1298
2023-04-30T19:24:12Z,Ice Cream Bar - Oreo Sandwich,2023-06-25,2,72.55,App,Visa,0.05,68.9225
2023-03-30T17:50:08Z,Pepper - Cayenne,2023-05-14,4,148.1,App,Visa,0.05,140.695
2023-04-23T08:59:32Z,Iced Tea - Lemon 460 Ml,2023-06-05,15,148.29,Store,Cash,0.05,140.8755
2023-04-27T06:47:25Z,Bread - Calabrese Baguette,2023-06-02,14,26.91,Store,Cash,0.035,25.96815
2023-04-20T01:35:22Z,Juice - Lime,2023-07-18,9,72.3,Store,Cash,0.025,70.49249999999999
2023-03-27T21:46:49Z,Wine - Puligny Montrachet A.,2023-04-06,4,173.98,Store,Cash,0.125,152.2325
2023-04-09T15:38:40Z,Blackberries,2023-07-07,8,39.36,Store,Visa,0.05,37.391999999999996
2023-05-11T06:23:20Z,Tart - Lemon,2023-07-06,10,34.7,App,Visa,0.085,31.750500000000002
2023-04-25T04:55:11Z,Pastry - French Mini Assorted,2023-05-03,11,226.4,App,Visa,0.185,184.51600000000002
2023-05-05T12:37:45Z,Shrimp - Black Tiger 13/15,2023-07-28,5,221.89,App,Visa,0.05,210.79549999999998
2023-04-17T17:11:48Z,Venison - Racks Frenched,2023-05-21,3,219.24,Store,Cash,0.0,219.24
2023-04-20T14:27:40Z,Grapefruit - White,2023-05-01,14,63.27,Store,Cash,0.13,55.0449
2023-04-26T05:24:34Z,Squid U5 - Thailand,2023-07-09,3,39.35,Store,Cash,0.0,39.35
2023-04-24T04:53:35Z,Mackerel Whole Fresh,2023-06-23,4,146.56,App,Visa,0.05,139.232
2023-04-24T02:13:01Z,Bread - Mini Hamburger Bun,2023-06-22,4,29.1,Store,Cash,0.0,29.1
2023-04-22T22:33:35Z,Tuna - Yellowfin,2023-06-21,16,167.07,Store,Cash,0.05,158.7165
2023-03-14T07:25:07Z,Lid Coffeecup 12oz D9542b,2023-03-21,1,189.9,App,Visa,0.14,163.314
2023-05-07T08:03:20Z,Trout Rainbow Whole,2023-06-08,4,41.41,App,Visa,0.05,39.339499999999994
2023-05-02T19:30:49Z,Trueblue - Blueberry,2023-07-26,4,32.75,Store,Cash,0.0,32.75
2023-03-13T07:38:17Z,Uniform Linen Charge,2023-05-04,13,43.35,Store,Visa,0.060000000000000005,40.749
2023-05-08T04:47:14Z,Oats Large Flake,2023-06-30,11,37.87,Store,Cash,0.035,36.54455
2023-04-25T15:27:54Z,Pasta - Fusili Tri - Coloured,2023-05-10,9,128.45,Store,Cash,0.1,115.60499999999999
2023-03-29T09:50:36Z,Mint - Fresh,2023-05-03,4,220.22,App,Visa,0.05,209.209
2023-03-17T14:17:05Z,Shrimp - Black Tiger 26/30,2023-05-11,13,107.35,App,Visa,0.11,95.5415
2023-03-19T18:13:45Z,Doilies - 8 Paper,2023-05-04,17,193.87,Store,Visa,0.07500000000000001,179.32975
2023-03-30T08:54:44Z,Bar Energy Chocchip,2023-06-11,2,234.78,App,Visa,0.05,223.041
2023-05-08T19:51:28Z,Soup Campbells Mexicali Tortilla,2023-07-18,7,48.68,App,Visa,0.07500000000000001,45.028999999999996
2023-03-28T21:57:37Z,Lettuce - Iceberg,2023-05-10,8,80.17,App,Visa,0.07500000000000001,74.15725
2023-03-18T13:28:27Z,Tomatoes - Orange,2023-06-02,17,121.68,Store,Visa,0.07500000000000001,112.554
2023-04-12T23:32:28Z,Bouillion - Fish,2023-05-31,17,249.86,Store,Cash,0.05,237.36700000000002
2023-03-30T15:25:24Z,Bread - Olive Dinner Roll,2023-04-14,10,213.55,Store,Visa,0.11,190.0595
2023-03-16T14:21:20Z,Breakfast Quesadillas,2023-06-06,4,176.63,Store,Visa,0.025,172.21425
2023-03-24T04:06:52Z,Chick Peas - Canned,2023-05-26,6,184.52,Store,Visa,0.05,175.294
2023-03-23T11:21:44Z,Bread - Multigrain,2023-06-09,13,180.26,App,Visa,0.325,121.6755
2023-04-21T01:50:40Z,Scotch - Queen Anne,2023-06-19,5,13.17,App,Visa,0.05,12.5115
2023-04-30T17:27:23Z,Gingerale - Schweppes 355 Ml,2023-06-02,14,242.78,Store,Visa,0.060000000000000005,228.2132
2023-04-19T13:46:34Z,Samosa - Veg,2023-07-10,17,105.58,App,Visa,0.15000000000000002,89.743
2023-05-07T10:43:17Z,Chocolate Liqueur - Godet White,2023-07-14,5,66.44,Store,Visa,0.025,64.779
2023-03-29T20:12:16Z,Pork Salted Bellies,2023-05-28,13,247.3,Store,Cash,0.035,238.64450000000002
2023-03-13T09:30:14Z,Container - Clear 32 Oz,2023-03-22,9,107.39,Store,Cash,0.13,93.4293
2023-03-27T16:03:09Z,Capon - Breast Wing On,2023-04-21,1,33.14,Store,Cash,0.025,32.3115
2023-03-29T09:07:34Z,Quail - Whole Boneless,2023-06-18,13,120.15,App,Visa,0.11,106.93350000000001
2023-04-02T14:34:24Z,Ice Cream - Strawberry,2023-05-03,17,134.17,App,Visa,0.15000000000000002,114.04449999999999
2023-04-16T06:24:12Z,Beer - Steamwhistle,2023-05-05,17,55.45,Store,Cash,0.10500000000000001,49.62775
2023-03-25T04:57:00Z,Blouse / Shirt / Sweater,2023-04-21,13,190.92,Store,Visa,0.060000000000000005,179.4648
2023-05-04T19:20:16Z,Oven Mitts 17 Inch,2023-06-28,17,156.06,Store,Cash,0.05,148.257
2023-05-01T02:38:36Z,Calypso - Pineapple Passion,2023-06-28,15,215.01,Store,Cash,0.05,204.2595
2023-04-22T10:01:33Z,Sauce - Cranberry,2023-04-29,11,91.42,Store,Cash,0.15000000000000002,77.707
2023-04-16T02:36:08Z,Figs,2023-05-13,15,98.96,Store,Cash,0.065,92.52759999999999
2023-05-04T11:23:34Z,Gatorade - Xfactor Berry,2023-05-10,2,222.32,App,Visa,0.145,190.0836
2023-05-07T02:37:43Z,Juice - V8 Tomato,2023-05-10,8,103.59,App,Visa,0.185,84.42585
2023-03-29T20:06:30Z,Kellogs Raisan Bran Bars,2023-06-10,12,97.09,Store,Cash,0.035,93.69185
2023-05-03T13:02:19Z,Muffin Hinge Container 6,2023-06-16,15,229.66,Store,Cash,0.05,218.177
2023-04-08T18:09:19Z,Bag - Clear 7 Lb,2023-04-09,5,130.28,App,Visa,0.16999999999999998,108.1324
2023-03-31T11:25:54Z,Cake - Bande Of Fruit,2023-06-18,5,49.21,Store,Visa,0.025,47.97975
2023-04-15T23:33:29Z,Wine - Muscadet Sur Lie,2023-05-28,3,4.37,Store,Visa,0.05,4.1515
2023-04-17T18:11:39Z,Duck - Breast,2023-05-24,14,108.74,Store,Cash,0.035,104.9341
2023-05-08T15:26:52Z,French Pastry - Mini Chocolate,2023-08-04,10,247.5,App,Visa,0.085,226.4625
2023-04-10T21:07:13Z,Cut Wakame - Hanawakaba,2023-06-01,17,42.9,Store,Visa,0.07500000000000001,39.6825
2023-03-22T14:32:51Z,Salt - Kosher,2023-05-01,10,152.86,Store,Visa,0.060000000000000005,143.6884
2023-04-09T09:49:55Z,Oyster - In Shell,2023-05-07,16,6.2,Store,Cash,0.060000000000000005,5.828
2023-03-19T11:50:22Z,Goulash Seasoning,2023-04-22,3,125.92,Store,Cash,0.0,125.92
2023-03-30T18:36:06Z,Sprouts - Bean,2023-06-13,9,12.4,App,Visa,0.07500000000000001,11.47
2023-05-05T17:55:39Z,Beef - Sushi Flat Iron Steak,2023-05-15,11,208.18,Store,Cash,0.135,180.0757
2023-03-15T17:35:31Z,Danishes - Mini Raspberry,2023-05-01,9,171.78,Store,Visa,0.05,163.191
2023-03-15T20:17:48Z,Pepper - Chillies Crushed,2023-06-06,15,71.62,Store,Cash,0.05,68.039
2023-04-23T23:51:24Z,Vegetable - Base,2023-07-09,14,11.58,Store,Visa,0.060000000000000005,10.8852
2023-04-21T06:29:15Z,Wine - Beaujolais Villages,2023-06-10,1,248.8,App,Visa,0.05,236.36
2023-03-24T13:00:03Z,Pork - Back Ribs,2023-06-15,10,132.1,Store,Cash,0.035,127.47649999999999
2023-03-19T15:07:54Z,Sauce - Cranberry,2023-06-08,6,98.03,Store,Cash,0.025,95.57925
2023-04-03T23:47:41Z,Chocolate - Pistoles Lactee Milk,2023-06-11,14,150.72,Store,Visa,0.060000000000000005,141.6768
2023-03-21T20:20:51Z,Yams,2023-04-01,3,39.64,Store,Visa,0.12,34.8832
2023-04-21T06:27:59Z,Bread - Corn Muffaleta Onion,2023-06-30,9,97.04,Store,Cash,0.025,94.614
2023-03-27T19:03:48Z,Veal - Shank Pieces,2023-05-05,10,180.62,Store,Visa,0.060000000000000005,169.7828
2023-04-04T00:26:31Z,Apricots Fresh,2023-06-10,5,236.58,App,Visa,0.05,224.751
2023-03-20T03:12:48Z,Yogurt - Plain,2023-03-30,9,3.18,Store,Cash,0.125,2.7825
2023-03-14T08:11:44Z,Eggplant Oriental,2023-04-21,6,6.22,Store,Cash,0.025,6.0645
2023-03-21T21:20:05Z,Arizona - Plum Green Tea,2023-04-21,17,248.49,Store,Visa,0.07500000000000001,229.85325
2023-03-31T12:31:36Z,Tart Shells - Sweet 4,2023-05-15,16,9.18,App,Visa,0.15000000000000002,7.802999999999999
2023-04-05T07:40:02Z,Clementine,2023-06-22,7,29.78,App,Visa,0.07500000000000001,27.5465
2023-05-07T14:06:09Z,Longos - Chicken Curried,2023-07-21,7,117.91,Store,Cash,0.025,114.96225
2023-03-19T04:08:21Z,Juice - Lemon,2023-04-03,3,197.83,Store,Cash,0.075,182.99275
2023-04-26T16:39:10Z,Water - Mineral Carbonated,2023-05-25,13,98.96,Store,Cash,0.04,95.0016
2023-04-27T10:56:40Z,Gin - Gilbeys London Dry,2023-05-04,10,58.85,Store,Cash,0.15000000000000002,50.0225
2023-04-07T01:55:18Z,Rice - 7 Grain Blend,2023-05-26,15,228.9,Store,Cash,0.05,217.455
2023-03-15T16:38:55Z,Chicken - Diced Cooked,2023-05-20,4,212.51,Store,Cash,0.0,212.51
2023-03-31T12:00:30Z,Pork - Chop Frenched,2023-05-11,3,238.54,App,Visa,0.05,226.613
2023-03-16T10:45:22Z,Cheese - Mozzarella Buffalo,2023-06-09,10,14.16,Store,Cash,0.085,12.9564
2023-04-24T18:37:49Z,Macaroons - Two Bite Choc,2023-04-25,6,41.36,Store,Cash,0.16999999999999998,34.3288
2023-04-07T07:07:31Z,Dried Apple,2023-05-28,14,244.94,App,Visa,0.11,217.9966
2023-03-22T20:51:51Z,Wiberg Cure,2023-03-24,7,223.75,App,Visa,0.19,181.2375
